Container_Write_Time,Process_Write_Time,VM_Write_Time,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMajorPGFault,cMemoryMaxUsed,cMemoryUsed,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,cPGFault,currentTime,pMetricType,vBootTime,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vKernelInfo,vLoadAvg,vMajorPageFault,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent,vPgFault
0.013098,0.00255,0.179229,119334720,4,12,0,0,0,"8c030dff71f7",0,0,319488,0,0,0,0,6468,1,"Process level",0,87300,989,-18.8421249999997,0,0,16,2,0,4,1,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,15,0,0,360,0,0,25,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,25,-299,-1319,0,"VM Level",0,0,6961
0.013213,0.002542,0.179297,106725415,9,20,0,0,0,"8c030dff71f7",0,0,-20480,0,0,0,0,6501,1,"Process level",0,209900,982,319.572125,0,0,28,1,0,10,5,19.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,13,0,0,344,0,17,10,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,8,62,-1385,0,"VM Level",0,0,7444
0.014522,0.003268,0.170754,110201149,11,21,0,0,0,"8c030dff71f7",0,0,-69632,0,0,0,0,6501,2,"Process level",0,302200,976,-131.7975000000001,0,0,32,0,0,10,3,22,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,8,267,0,"VM Level",0,0,6454
0.01598,0.002878,0.171845,128962036,12,25,0,0,0,"8c030dff71f7",0,0,-122880,0,0,0,0,6369,1,"Process level",0,302300,975,-155.993125,0,0,35,0,0,11,4,24,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,10,0,0,1240,0,110,14,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,8,467,0,"VM Level",0,0,6974
0.018478,0.002518,0.182853,131845497,11,25,0,0,0,"8c030dff71f7",0,0,143360,0,0,0,0,6435,1,"Process level",0,290100,984,154.572875,0,0,37,0,0,13,2,24,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,12,-820,0,"VM Level",0,0,6462
0.018231,0.002508,0.182949,134221727,8,26,0,0,0,"8c030dff71f7",0,0,135168,0,0,0,0,6501,1,"Process level",0,306700,985,-196.040125,0,0,34,0,0,7,3,27,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,2,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,13,3543,0,"VM Level",0,0,6482
0.018121,0.002515,0.185556,135287330,11,27,0,0,0,"8c030dff71f7",0,0,-110592,0,0,0,0,6435,2,"Process level",0,292600,987,14.298625,0,0,36.0000000001,1,0,9,5,27,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,35,0,0,296,0,0,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,8,8,-4,0,"VM Level",0,0,6941
0.018719,0.002532,0.183814,134383493,12,27,0,0,0,"8c030dff71f7",0,0,40960,0,0,0,0,6501,1,"Process level",0,301900,986,-352.718875,0,0,39,0,0,13,4,26,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,640,0,1,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,16,-1953,0,"VM Level",0,0,6734
0.01826,0.002534,0.189608,127061621,13,25,0,0,0,"8c030dff71f7",0,0,-49152,0,0,0,0,6402,1,"Process level",0,304200,990,352.5955000000001,0,0,40,0,0,13,2,27,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.31,0,0,13,2846,0,"VM Level",0,0,6488
0.013181,0.002555,0.176892,127619664,11,24,0,0,0,"8c030dff71f7",0,0,-184320,0,0,0,0,6501,1,"Process level",0,293400,980,-47.0161249999999,0,0,37,0,0,12,3,25.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,8,-2875,0,"VM Level",0,0,7264
0.018447,0.002486,0.186408,127248330,12,21,0,0,0,"8c030dff71f7",0,0,167936,0,0,0,0,6468,2,"Process level",0,307000,988,186.1305,0,0,31,0,0,11,1,20.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,128,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,9,8,258,0,"VM Level",0,0,6477
0.013724,0.002629,0.177021,118713918,10,28,0,0,0,"8c030dff71f7",0,0,-188416,0,0,0,0,6468,1,"Process level",0,308000,978,-158.8537500000002,0,0,38.0000000001,0,0,11,2,27,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,552,0,45,8,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,8,2875,0,"VM Level",0,0,6502
0.014173,0.002525,0.176373,126284131,9,25,0,0,0,"8c030dff71f7",0,0,167936,0,0,0,0,6501,1,"Process level",0,285700,979,3.629,0,0,32,0,0,8,1,24,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,8,787,0,"VM Level",0,0,6468
0.017796,0.002533,0.18386,132987535,13,25,0,0,0,"8c030dff71f7",0,0,139264,0,0,0,0,6435,1,"Process level",0,301600,985,-19.656125,0,0,38,0,0,12,3,26.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,0,17,-1864,0,"VM Level",0,0,6951
0.017937,0.002528,0.185775,114307491,10,25,0,0,0,"8c030dff71f7",0,0,-73728,0,0,0,0,6435,2,"Process level",0,307900,987,68.8276250000004,0,0,38,1,0,13,0,25,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,128,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,8,20,2781,0,"VM Level",0,0,6471
0.016843,0.002546,0.175165,121736496,10,27,0,0,0,"8c030dff71f7",0,0,516096,0,0,0,0,6435,1,"Process level",0,291900,980,-10.8905,0,0,36,0,0,9,1,27,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,0,8,-1073,0,"VM Level",0,0,6468
0.01361,0.002631,0.181702,108639261,12,24,0,0,0,"8c030dff71f7",0,0,-299008,0,0,0,0,6468,1,"Process level",0,295200,981,-44.3202499999998,0,0,35,0,0,12,1,23,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,3,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,0,41,-356,0,"VM Level",0,0,6956
0.014937,0.002632,0.178737,120769699,6,11,0,0,0,"8c030dff71f7",0,0,-110592,0,0,0,0,6501,2,"Process level",0,146400,986,74.9159999999997,0,0,20,0,0,6,1,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,17,0,0,160,0,0,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.32,0,8,25,725,0,"VM Level",0,0,6547
0.013198,0.002658,0.175759,119831250,4,11,0,0,0,"8c030dff71f7",0,0,94208,0,0,0,0,6402,1,"Process level",0,77600,990,48.564625,0,0,15,0,0,5,1,10,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.32,0,0,8,-443,0,"VM Level",0,0,6447
0.013182,0.002578,0.178903,108263882,3,17,0,0,0,"8c030dff71f7",0,0,81920,0,0,0,0,6468,1,"Process level",0,98100,989,-23.632125,0,0,21,0,0,3,1,18.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,6,0,0,400,0,29,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.32,0,0,8,951,0,"VM Level",0,0,6997
0.019459,0.002538,0.172144,138025206,6,16,0,0,0,"8c030dff71f7",0,0,-16384,0,0,0,0,6534,1,"Process level",0,104900,990,-124.2662500000001,0,0,19,0,0,5,4,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,2,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.32,0,0,8,-287,0,"VM Level",0,0,6516
0.031148,0.002527,0.186054,145262298,6,12,0,0,0,"8c030dff71f7",0,0,-81920,0,0,0,0,6435,2,"Process level",0,92000,1007,69.721375,0,0,21,1,0,7,3,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,25,0,0,216,0,0,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,8,9,692,0,"VM Level",0,0,6495
0.014502,0.002506,0.178943,149766795,5,21,0,0,0,"8c030dff71f7",0,0,61440,0,0,0,0,6501,1,"Process level",0,98400,1002,152.673,0,0,25,0,0,4,0,21.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,0,8,-315,0,"VM Level",0,0,6952
0.031118,0.002528,0.182251,144624974,4,14,0,0,0,"8c030dff71f7",0,0,-266240,0,0,0,0,6468,1,"Process level",0,76200,1007,-116.2161250000001,0,0,18,0,0,5,0,14.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,4,0,0,392,0,36,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,0,0,-774,0,"VM Level",0,0,6503
0.013333,0.002849,0.179136,109650508,5,13,0,0,0,"8c030dff71f7",0,0,-163840,0,0,0,0,6501,1,"Process level",0,89000,992,-16.746125,0,0,18,0,0,5,0,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.29,0,0,33,880,0,"VM Level",0,0,6471
0.014917,0.00254,0.172102,121218616,3,13,0,0,0,"8c030dff71f7",0,0,299008,0,0,0,0,6402,2,"Process level",0,87300,988,26.50875,0,0,17,1,0,3,2,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,13,0,0,120,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,8,12,234,0,"VM Level",0,0,6952
0.013478,0.002956,0.175922,120907456,6,16,0,0,0,"8c030dff71f7",0,0,-184320,0,0,0,0,6501,1,"Process level",0,129700,984,-12.72625,0,0,22,0,0,6,3,16,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,13,0,0,296,0,3,6,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,8,270,-1024,0,"VM Level",0,0,6748
0.013855,0.002501,0.177467,119709327,5,13,0,0,0,"8c030dff71f7",0,0,110592,0,0,0,0,6435,1,"Process level",0,92800,990,0.0536250000002,0,0,17,2,0,4,1,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,23,0,0,904,0,64,25,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,17,8,1032,0,"VM Level",0,0,6511
0.013096,0.002552,0.178936,147039364,7,21,0,0,0,"8c030dff71f7",0,0,69632,0,0,0,0,6435,2,"Process level",0,89100,997,26.3356250000002,0,0,26,0,0,6,0,20,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,18,0,0,1184,0,4,6,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,8,13,-2638,0,"VM Level",0,0,7757
0.041297,0.008315,0.184899,173676049,5,15,0,0,0,"8c030dff71f7",0,0,278528,0,0,0,0,6468,1,"Process level",0,87400,1027,-65.844625,0,0,23,0,0,7,0,16,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,24,-283,0,"VM Level",0,0,6491
0.013163,0.002521,0.17913,107243999,8,20,0,0,0,"8c030dff71f7",0,0,-12288,0,0,0,0,6501,1,"Process level",0,172900,982,-87.0052499999997,0,0,27,0,0,7,2,19,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,9,-671,0,"VM Level",0,0,6460
0.015654,0.002559,0.172325,127059639,16,21,0,0,0,"8c030dff71f7",0,0,-73728,0,0,0,0,6435,1,"Process level",0,312200,977,420.950375,0,0,33,0,0,16,1,17.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,8,1523,0,"VM Level",0,0,6996
0.018205,0.002501,0.188232,126026328,14,22,0,0,0,"8c030dff71f7",0,0,94208,0,0,0,0,6468,2,"Process level",0,294100,989,-414.478125,0,0,37,1,0,13,0,25.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.25,0,0,8,-278,0,"VM Level",0,0,6460
0.013115,0.00253,0.177907,115660594,11,23,0,0,0,"8c030dff71f7",0,0,-561152,0,0,0,0,6468,1,"Process level",0,294000,979,26.5915,0,0,35.0000000001,0,0,12,1,23.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,17,0,0,152,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.23,0,8,16,897,0,"VM Level",0,0,6464
0.013169,0.002538,0.178686,123788385,14,28,0,0,0,"8c030dff71f7",0,0,540672,0,0,0,0,6534,1,"Process level",0,298700,979,-11.68775,0,0,42,0,0,14,5,27,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.23,0,0,17,483,0,"VM Level",0,0,6489
0.018137,0.002523,0.186516,134389601,13,27,0,0,0,"8c030dff71f7",0,0,-49152,0,0,0,0,6468,1,"Process level",0,303300,986,115.9063749999998,0,0,38,0,0,12,4,27.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,6,0,0,400,0,33,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.23,0,0,8,-864,0,"VM Level",0,0,6976
0.018423,0.002503,0.184646,134888696,13,28,0,0,0,"8c030dff71f7",0,0,225280,0,0,0,0,6435,2,"Process level",0,297300,986,-76.878875,0,0,41,0,0,13,3,27,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.23,0,0,8,-1065,0,"VM Level",0,0,6473
0.017705,0.00252,0.184413,125856506,9,25,0,0,0,"8c030dff71f7",0,0,45056,0,0,0,0,6435,1,"Process level",0,288000,987,61.8355,0,0,35,1,0,11,3,25.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,128,0,2,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.21,0,8,8,418,0,"VM Level",0,0,6493
0.0132,0.002497,0.178018,115900696,10,24,0,0,0,"8c030dff71f7",0,0,-86016,0,0,0,0,6468,1,"Process level",0,289400,976,7.2079999999999,0,0,36.9999999999,1,0,10,0,25.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,192,0,12,14,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.21,0,17,-33,-864,0,"VM Level",0,0,6958
0.013015,0.00252,0.178472,123157215,13,26,0,0,0,"8c030dff71f7",0,0,196608,0,0,0,0,6534,1,"Process level",0,302700,978,48.2177499999996,0,0,37,0,0,11,3,27.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,3,0,0,256,0,24,7,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.21,0,0,13,479,0,"VM Level",0,0,6480
0.041645,0.008413,0.186448,175350713,10,30,0,0,0,"8c030dff71f7",0,0,40960,0,0,0,0,6468,2,"Process level",0,307100,1015,-116.724625,0,0,41,0,0,11,2,30,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.21,0,0,8,286,0,"VM Level",0,0,6490
0.013131,0.002555,0.18267,124284768,11,30,0,0,0,"8c030dff71f7",0,0,-102400,0,0,0,0,6501,1,"Process level",0,296500,979,-10.402375,0,0,40,0,0,10,4,30,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,0,25,136,0,"VM Level",0,0,7395
0.017702,0.002531,0.185235,125792377,13,21,0,0,0,"8c030dff71f7",0,0,32768,0,0,0,0,6468,1,"Process level",0,298100,987,-52.7959999999998,0,0,35,0,0,12,3,23,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,0,8,-2290,0,"VM Level",0,0,6509
0.014618,0.002792,0.178277,128392865,13,27,0,0,0,"8c030dff71f7",0,0,225280,0,0,0,0,6435,2,"Process level",0,312100,980,87.555,0,0,37,1,0,14,2,23,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,16,0,0,400,0,26,13,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,8,61,2224,0,"VM Level",0,0,6501
0.01778,0.002532,0.185858,125179581,11,24,0,0,0,"8c030dff71f7",0,0,-299008,0,0,0,0,6468,1,"Process level",0,287500,987,-2.1263750000003,0,0,39.9999999999,0,0,11,3,28.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.27,0,0,8,-1048,0,"VM Level",0,0,6947
0.01318,0.002521,0.178657,124677899,12,29,0,0,0,"8c030dff71f7",0,0,-24576,0,0,0,0,6534,1,"Process level",0,286800,980,6.471,0,0,38,0,0,12,6,26,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.41,0,0,0,-426,0,"VM Level",0,0,6563
0.017988,0.00254,0.18479,128329960,4,14,0,0,0,"8c030dff71f7",0,0,217088,0,0,0,0,6468,1,"Process level",0,178100,991,-19.668625,0,0,22,1,0,5,3,17,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.41,0,0,545,1888,0,"VM Level",0,0,6572
0.013151,0.002526,0.179132,118356483,5,13,0,0,0,"8c030dff71f7",0,0,-106496,0,0,0,0,6435,2,"Process level",0,81700,989,28.614375,0,0,17.0000000001,0,0,4,2,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,18,0,0,440,0,25,14,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.41,0,8,8,-1479,0,"VM Level",0,0,6961
0.013094,0.00256,0.176074,118931896,4,13,0,0,0,"8c030dff71f7",0,0,45056,0,0,0,0,6468,1,"Process level",0,92000,989,40.6944999999998,0,0,18.9999999999,0,0,6,1,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.41,0,0,9,-1110,0,"VM Level",0,0,6559
0.013139,0.002501,0.175472,110028910,5,15,0,0,0,"8c030dff71f7",0,0,-16384,0,0,0,0,6567,1,"Process level",0,87600,984,29.123875,0,0,21,0,0,5,1,16,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.46,0,0,-8389,9208,0,"VM Level",0,0,6785
0.025222,0.005696,0.170276,137089298,2,18,0,0,0,"8c030dff71f7",0,0,49152,0,0,0,0,6402,1,"Process level",0,86100,1001,-89.4102500000001,0,0,20,0,0,2,1,18,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.46,0,0,8,-840,0,"VM Level",0,0,6970
